timestamp_ms,speed_kmh,rpm,accel_x,accel_y,accel_z,roll,pitch,g_force,latitude,longitude,heading,lap,distance_m,faults
85120,99.84,56750.3,2.0917,0.2021,9.9861,-0.8,-3.11,1.04,12.975031,77.585821,117.7,1,1933.9,0x0
85130,99.98,56830.8,1.4176,-0.2354,9.939,-0.82,-3.21,1.024,12.975026,77.585829,119.7,1,1934.2,0x0
85140,99.98,56831.1,0.8582,0.501,9.7576,-0.75,-3.24,1.0,12.975022,77.585837,120.5,1,1934.4,0x0
85150,99.92,56796.1,0.4957,0.1887,9.7037,-0.71,-3.23,0.991,12.975017,77.585845,122.5,1,1934.7,0x0
85160,100.02,56855.2,0.5993,0.1267,9.7811,-0.68,-3.23,0.999,12.975012,77.585853,122.7,1,1935.0,0x0
85170,100.05,56871.8,0.5252,0.301,9.9532,-0.63,-3.22,1.016,12.975008,77.585861,119.9,1,1935.3,0x0
85180,100.03,56856.7,1.4285,0.2825,9.8842,-0.6,-3.32,1.018,12.975003,77.585869,120.2,1,1935.6,0x0
85190,99.95,56811.5,0.7442,0.1551,9.9184,-0.58,-3.34,1.014,12.974998,77.585876,122.1,1,1935.8,0x0
85200,99.98,56827.0,0.8007,0.4456,9.8903,-0.53,-3.37,1.013,12.974994,77.585884,122.0,1,1936.1,0x0
85210,100.01,56848.9,1.0663,0.1145,9.6922,-0.51,-3.42,0.994,12.974989,77.585892,119.9,1,1936.4,0x0
85220,99.95,56811.2,0.9704,0.3943,9.8492,-0.45,-3.46,1.01,12.974984,77.5859,120.6,1,1936.7,0x0
85230,99.91,56787.7,1.0413,0.1666,9.5995,-0.41,-3.52,0.984,12.97498,77.585908,118.0,1,1936.9,0x0
85240,99.89,56778.7,0.5086,-0.2338,9.8471,-0.44,-3.51,1.005,12.974976,77.585916,119.6,1,1937.2,0x0
85250,99.81,56730.4,0.3832,-0.2865,9.844,-0.47,-3.48,1.005,12.974971,77.585924,120.6,1,1937.5,0x0
85260,99.81,56730.4,0.8114,0.0006,9.7607,-0.47,-3.51,0.998,12.974967,77.585932,119.5,1,1937.8,0x0
85270,99.83,56747.0,0.8636,0.6375,9.904,-0.37,-3.53,1.015,12.974962,77.58594,120.3,1,1938.0,0x0
85280,99.57,56596.3,0.5987,0.0514,9.7249,-0.35,-3.54,0.993,12.974958,77.585948,118.8,1,1938.3,0x0
85290,99.44,56522.1,0.8017,0.0535,9.9479,-0.34,-3.55,1.017,12.974954,77.585956,119.4,1,1938.6,0x0
85300,99.34,56463.7,0.9855,0.5054,9.7825,-0.27,-3.6,1.004,12.97495,77.585964,117.5,1,1938.9,0x0
85310,99.3,56443.7,1.0372,-0.2635,9.8962,-0.3,-3.64,1.015,12.974945,77.585972,117.6,1,1939.2,0x0
85320,99.33,56462.4,0.9109,-0.1899,9.832,-0.31,-3.68,1.007,12.974942,77.585981,114.5,1,1939.4,0x0
85330,99.44,56522.6,1.1868,0.6007,9.7614,-0.22,-3.76,1.004,12.974938,77.585989,117.5,1,1939.7,0x0
85340,99.47,56538.4,1.1146,0.3409,9.8054,-0.18,-3.81,1.007,12.974933,77.585997,120.0,1,1940.0,0x0
85350,99.4,56501.5,0.9078,0.7866,9.8142,-0.09,-3.84,1.008,12.974929,77.586005,120.5,1,1940.3,0x0
85360,99.36,56475.5,1.4791,-0.0512,9.7981,-0.1,-3.94,1.01,12.974924,77.586012,123.1,1,1940.5,0x0
85370,99.37,56484.9,1.2374,0.4452,9.8625,-0.04,-4.0,1.014,12.974919,77.58602,123.2,1,1940.8,0x0
85380,99.34,56463.6,0.9839,-0.1843,9.874,-0.06,-4.03,1.012,12.974914,77.586027,124.8,1,1941.1,0x0
85390,99.32,56456.3,1.1607,0.6307,9.8178,0.02,-4.08,1.01,12.974909,77.586035,123.0,1,1941.4,0x0
85400,99.43,56515.9,0.7126,0.2964,9.693,0.05,-4.09,0.991,12.974904,77.586043,125.6,1,1941.6,0x0
85410,99.24,56407.7,1.4802,0.4996,9.7717,0.1,-4.18,1.009,12.974899,77.58605,124.0,1,1941.9,0x0
85420,99.18,56372.4,1.2735,0.2309,9.6024,0.13,-4.24,0.988,12.974893,77.586058,125.5,1,1942.2,0x0
85430,99.02,56281.5,0.8557,0.2438,9.7744,0.15,-4.27,1.0,12.974888,77.586065,128.2,1,1942.5,0x0
85440,98.82,56171.2,0.8435,0.7842,9.8647,0.21,-4.29,1.012,12.974882,77.586072,129.2,1,1942.7,0x0
85450,98.75,56130.7,1.1462,0.7573,9.8951,0.29,-4.35,1.018,12.974877,77.586079,129.9,1,1943.0,0x0
85460,98.76,56137.4,0.8348,0.6282,9.7714,0.36,-4.37,1.002,12.974872,77.586086,125.6,1,1943.3,0x0
85470,98.77,56142.8,1.445,0.6466,9.9849,0.42,-4.44,1.031,12.974867,77.586094,123.6,1,1943.6,0x0
85480,98.73,56119.2,0.4822,0.2398,9.7425,0.46,-4.4,0.995,12.974862,77.586101,124.1,1,1943.8,0x0
85490,98.69,56097.0,0.8842,0.6249,9.678,0.52,-4.42,0.993,12.974857,77.586109,119.8,1,1944.1,0x0
85500,98.65,56073.5,1.083,0.5966,9.9226,0.59,-4.46,1.019,12.974853,77.586117,119.1,1,1944.4,0x0
85510,98.55,56014.3,1.0262,0.2947,10.0284,0.6,-4.49,1.028,12.974849,77.586125,117.3,1,1944.7,0x0
85520,98.46,55967.4,0.6883,0.0815,9.7257,0.59,-4.48,0.994,12.974845,77.586133,115.9,1,1944.9,0x0
85530,98.52,56000.6,0.7371,0.5204,9.8684,0.65,-4.49,1.01,12.974841,77.586142,116.1,1,1945.2,0x0
85540,98.62,56059.0,0.6092,0.5196,9.6885,0.7,-4.48,0.991,12.974837,77.58615,119.3,1,1945.5,0x0
85550,98.51,55992.7,0.7312,0.6691,9.6884,0.76,-4.47,0.993,12.974832,77.586157,121.5,1,1945.8,0x0
85560,98.41,55935.9,0.806,1.0615,9.7223,0.86,-4.49,1.0,12.974827,77.586165,123.6,1,1946.0,0x0
85570,98.37,55914.3,1.7717,0.8219,9.9852,0.92,-4.61,1.037,12.974822,77.586172,124.2,1,1946.3,0x0
85580,98.28,55860.9,0.6341,0.6034,9.7795,0.98,-4.59,1.001,12.974817,77.58618,126.8,1,1946.6,0x0
85590,98.25,55845.7,1.2015,0.3206,9.963,1.0,-4.63,1.023,12.974812,77.586187,128.3,1,1946.8,0x0
85600,98.24,55841.6,1.9396,0.1931,9.8119,1.01,-4.76,1.02,12.974806,77.586194,126.0,1,1947.1,0x0
85610,98.21,55826.3,0.2996,0.7438,9.6909,1.09,-4.7,0.991,12.974801,77.586201,125.9,1,1947.4,0x0
85620,98.2,55818.7,0.969,0.7048,9.9492,1.15,-4.72,1.022,12.974796,77.586209,125.9,1,1947.7,0x0
85630,98.39,55926.0,0.543,0.8002,9.7621,1.21,-4.7,1.0,12.974791,77.586216,126.6,1,1947.9,0x0
85640,98.38,55919.9,1.2562,0.7758,9.7812,1.27,-4.75,1.008,12.974785,77.586223,127.8,1,1948.2,0x0
85650,98.08,55750.1,0.948,0.8516,9.7412,1.33,-4.78,1.001,12.97478,77.58623,126.9,1,1948.5,0x0
85660,98.0,55703.4,1.1887,0.2047,9.6661,1.32,-4.83,0.993,12.974775,77.586238,124.1,1,1948.8,0x0
85670,98.06,55741.1,0.8057,0.8652,9.7561,1.39,-4.83,1.002,12.97477,77.586245,125.9,1,1949.0,0x0
85680,98.01,55711.1,1.178,0.3282,9.9522,1.42,-4.87,1.022,12.974765,77.586252,126.5,1,1949.3,0x0
85690,98.01,55708.2,1.3997,0.2856,9.8062,1.42,-4.94,1.01,12.97476,77.58626,123.4,1,1949.6,0x0
85700,97.92,55658.9,1.9628,0.9809,9.8688,1.52,-5.08,1.031,12.974755,77.586268,120.3,1,1949.8,0x0
85710,98.05,55733.6,0.9256,1.0313,9.9047,1.6,-5.09,1.019,12.974751,77.586276,117.6,1,1950.1,0x0
85720,97.98,55691.6,0.7574,0.7039,9.9445,1.66,-5.09,1.019,12.974747,77.586284,116.5,1,1950.4,0x0
85730,98.05,55730.7,1.5957,0.9876,9.7656,1.74,-5.18,1.014,12.974744,77.586292,115.3,1,1950.7,0x0
85740,98.08,55750.2,1.3217,0.8194,9.8747,1.81,-5.23,1.019,12.97474,77.5863,117.7,1,1950.9,0x0
85750,97.97,55685.7,1.8688,0.239,9.8707,1.8,-5.34,1.024,12.974736,77.586308,115.6,1,1951.2,0x0
85760,97.85,55618.7,1.2004,0.457,9.9795,1.82,-5.37,1.026,12.974732,77.586316,116.6,1,1951.5,0x0
85770,97.92,55656.5,1.6407,0.4669,9.8381,1.8,-5.45,1.018,12.974728,77.586324,116.5,1,1951.7,0x0
85780,97.91,55651.0,-0.0115,0.112,9.7268,1.78,-5.34,0.992,12.974724,77.586333,113.9,1,1952.0,0x0
85790,97.82,55601.7,1.4809,0.4268,9.7407,1.79,-5.41,1.005,12.974721,77.586341,113.2,1,1952.3,0x0
85800,97.71,55540.1,0.9962,1.164,9.6392,1.91,-5.41,0.995,12.974717,77.586349,115.6,1,1952.6,0x0
85810,97.5,55422.2,0.048,0.4473,9.8265,1.93,-5.32,1.003,12.974713,77.586357,115.1,1,1952.8,0x0
85820,97.4,55364.9,1.1691,0.41,9.8085,1.95,-5.34,1.008,12.97471,77.586365,114.3,1,1953.1,0x0
85830,97.48,55411.5,0.2424,0.6962,9.9668,1.99,-5.24,1.019,12.974707,77.586374,110.4,1,1953.4,0x0
85840,97.53,55436.1,0.7466,0.6755,9.6543,2.05,-5.22,0.989,12.974704,77.586382,108.8,1,1953.6,0x0
85850,97.48,55407.6,1.2886,0.7732,9.749,2.08,-5.27,1.006,12.974701,77.586391,107.3,1,1953.9,0x0
85860,97.47,55405.4,0.928,1.4812,9.8432,2.23,-5.3,1.019,12.974699,77.586399,107.5,1,1954.2,0x0
85870,97.63,55492.4,1.2714,0.55,9.8404,2.26,-5.33,1.013,12.974696,77.586408,105.7,1,1954.5,0x0
85880,97.63,55495.4,0.8328,0.822,9.7702,2.31,-5.32,1.003,12.974694,77.586417,106.1,1,1954.7,0x0
85890,97.56,55454.1,1.6081,0.9096,9.7347,2.36,-5.4,1.01,12.974692,77.586425,105.2,1,1955.0,0x0
85900,97.53,55438.2,1.6394,0.9389,9.893,2.42,-5.49,1.027,12.97469,77.586434,102.1,1,1955.3,0x0
85910,97.59,55468.4,1.102,0.7421,9.8606,2.45,-5.53,1.014,12.974688,77.586443,101.3,1,1955.5,0x0
85920,97.52,55430.4,0.8744,1.2185,9.8949,2.53,-5.5,1.02,12.974686,77.586452,100.0,1,1955.8,0x0
85930,97.39,55359.7,2.0372,0.3971,9.7934,2.53,-5.61,1.02,12.974685,77.586461,98.6,1,1956.1,0x0
85940,97.48,55409.5,1.3137,1.1058,9.771,2.62,-5.66,1.011,12.974684,77.58647,99.2,1,1956.4,0x0
85950,97.51,55423.8,-0.1461,0.47,9.7611,2.63,-5.54,0.996,12.974683,77.586479,97.9,1,1956.6,0x0
85960,97.31,55310.7,1.2721,1.2964,10.0235,2.74,-5.56,1.038,12.974681,77.586487,99.6,1,1956.9,0x0
85970,97.36,55340.0,1.2778,0.3766,9.7157,2.72,-5.6,1.0,12.974679,77.586496,102.1,1,1957.2,0x0
85980,97.29,55303.4,0.4829,0.3969,9.9605,2.72,-5.55,1.017,12.974677,77.586505,103.6,1,1957.4,0x0
85990,97.26,55282.6,1.2676,0.4868,9.7577,2.71,-5.59,1.004,12.974675,77.586514,102.2,1,1957.7,0x0
86000,97.19,55241.6,0.4238,0.4101,9.7733,2.72,-5.55,0.998,12.974673,77.586522,104.0,1,1958.0,0x0
86010,97.09,55185.9,1.2909,1.4587,9.9519,2.81,-5.58,1.034,12.974671,77.586531,105.9,1,1958.2,0x0
86020,96.95,55108.0,1.538,0.8042,9.8418,2.85,-5.64,1.019,12.974668,77.586539,107.6,1,1958.5,0x0
86030,96.89,55071.9,1.4445,0.8119,9.8414,2.9,-5.69,1.017,12.974665,77.586548,110.0,1,1958.8,0x0
86040,96.91,55082.8,0.6236,0.6162,9.9031,2.93,-5.64,1.013,12.974662,77.586556,110.1,1,1959.1,0x0
86050,96.97,55116.4,1.3617,0.8325,9.6678,2.96,-5.69,0.999,12.974659,77.586565,110.3,1,1959.3,0x0
86060,97.0,55133.1,0.4882,1.3207,9.5776,3.05,-5.65,0.987,12.974656,77.586573,112.7,1,1959.6,0x0
86070,96.95,55107.8,1.0001,0.6288,9.7113,3.06,-5.64,0.997,12.974653,77.586581,110.4,1,1959.9,0x0
86080,97.06,55170.5,1.8069,0.552,9.7604,3.05,-5.74,1.013,12.974649,77.586589,113.1,1,1960.1,0x0
86090,97.06,55171.8,1.6054,0.5247,9.8927,3.05,-5.81,1.023,12.974646,77.586598,110.4,1,1960.4,0x0
86100,97.09,55185.3,1.5355,0.7352,9.8108,3.07,-5.86,1.015,12.974644,77.586606,107.9,1,1960.7,0x0
86110,97.15,55220.7,0.8108,0.5624,9.8771,3.08,-5.84,1.012,12.974642,77.586615,104.2,1,1960.9,0x0
86120,97.1,55191.0,0.9207,1.0422,9.7044,3.15,-5.82,0.999,12.974639,77.586624,106.3,1,1961.2,0x0
86130,96.92,55092.2,1.1217,1.0554,9.6929,3.21,-5.84,1.0,12.974637,77.586632,102.4,1,1961.5,0x0
86140,96.92,55089.8,0.6376,1.2103,9.6662,3.27,-5.8,0.995,12.974635,77.586641,105.3,1,1961.8,0x0
86150,96.93,55093.3,0.5152,1.3431,9.8041,3.37,-5.73,1.01,12.974633,77.58665,105.7,1,1962.0,0x0
86160,96.65,54939.2,1.4248,0.4576,9.6645,3.36,-5.77,0.997,12.97463,77.586658,105.0,1,1962.3,0x0
86170,96.58,54898.3,2.3914,0.6393,9.8159,3.36,-5.93,1.032,12.974628,77.586667,102.4,1,1962.6,0x0
86180,96.55,54882.8,1.6345,0.4486,9.817,3.35,-6.0,1.016,12.974627,77.586676,102.6,1,1962.8,0x0
86190,96.57,54894.0,0.7604,0.8145,9.7139,3.38,-5.96,0.997,12.974625,77.586684,97.4,1,1963.1,0x0
86200,96.61,54915.3,1.9326,1.4183,9.8331,3.48,-6.06,1.032,12.974624,77.586693,96.6,1,1963.4,0x0
86210,96.52,54864.2,1.8966,0.3504,9.9083,3.44,-6.16,1.029,12.974623,77.586702,97.6,1,1963.6,0x0
86220,96.44,54818.6,0.8865,0.6091,9.7658,3.44,-6.14,1.002,12.974622,77.586711,97.0,1,1963.9,0x0
86230,96.38,54783.1,1.7794,1.0534,9.8241,3.5,-6.22,1.023,12.974621,77.58672,95.5,1,1964.2,0x0
86240,96.25,54709.4,1.2222,0.9361,10.0045,3.54,-6.24,1.032,12.974621,77.586729,93.4,1,1964.4,0x0
86250,96.24,54703.0,0.7495,1.4327,9.8932,3.63,-6.19,1.022,12.97462,77.586737,93.8,1,1964.7,0x0
86260,96.21,54688.5,1.885,0.7725,9.7658,3.64,-6.29,1.017,12.97462,77.586746,94.3,1,1965.0,0x0
86270,96.21,54683.9,1.4566,0.7478,10.0581,3.65,-6.33,1.039,12.974619,77.586755,96.0,1,1965.2,0x0
86280,96.09,54617.1,0.8401,0.6268,9.8564,3.66,-6.29,1.01,12.974618,77.586764,97.0,1,1965.5,0x0
86290,96.05,54594.5,1.5339,1.102,9.7736,3.71,-6.34,1.015,12.974616,77.586773,98.7,1,1965.8,0x0
86300,96.06,54603.7,0.9303,1.0035,9.6778,3.77,-6.33,0.996,12.974615,77.586781,101.6,1,1966.0,0x0
86310,95.89,54502.6,1.1074,0.8724,9.6944,3.8,-6.34,0.999,12.974613,77.58679,101.8,1,1966.3,0x0
86320,95.98,54557.1,1.5035,1.4599,9.9009,3.89,-6.37,1.032,12.974611,77.586799,101.2,1,1966.6,0x0
86330,95.84,54477.3,1.1543,0.4449,9.9207,3.87,-6.38,1.019,12.974609,77.586807,107.1,1,1966.8,0x0
86340,95.99,54561.3,1.3213,1.3798,9.7137,3.94,-6.41,1.009,12.974606,77.586815,109.7,1,1967.1,0x0
86350,95.95,54540.7,1.1666,1.383,9.7968,4.01,-6.41,1.016,12.974603,77.586824,110.3,1,1967.4,0x0
86360,95.88,54497.7,0.679,1.2054,9.5938,4.08,-6.37,0.988,12.9746,77.586832,111.1,1,1967.6,0x0
86370,95.89,54506.9,0.688,1.3243,9.9041,4.17,-6.32,1.021,12.974597,77.58684,110.4,1,1967.9,0x0
86380,95.81,54459.3,0.9976,0.8952,9.936,4.18,-6.31,1.022,12.974593,77.586848,114.4,1,1968.2,0x0
86390,95.83,54468.5,1.8064,0.4581,9.7368,4.17,-6.4,1.011,12.97459,77.586856,114.8,1,1968.4,0x0
86400,95.86,54485.4,1.7782,0.5505,9.8615,4.16,-6.47,1.023,12.974586,77.586864,116.1,1,1968.7,0x0
86410,95.65,54368.7,1.7348,0.9944,9.915,4.18,-6.54,1.031,12.974582,77.586872,115.5,1,1969.0,0x0
86420,95.74,54422.2,1.6284,0.6927,9.7608,4.19,-6.59,1.011,12.974578,77.58688,116.5,1,1969.2,0x0
86430,95.73,54412.5,2.398,1.5988,9.732,4.29,-6.72,1.035,12.974574,77.586888,117.7,1,1969.5,0x0
86440,95.76,54430.1,2.2157,1.3426,9.8494,4.35,-6.84,1.038,12.97457,77.586896,118.6,1,1969.8,0x0
86450,95.61,54343.0,1.1816,0.9226,9.7958,4.38,-6.83,1.01,12.974566,77.586904,117.2,1,1970.0,0x0
86460,95.64,54364.5,0.9703,1.0656,9.9567,4.44,-6.8,1.026,12.974562,77.586911,116.9,1,1970.3,0x0
86470,95.64,54362.3,1.1325,0.8463,9.8224,4.44,-6.79,1.012,12.974558,77.586919,118.0,1,1970.6,0x0
86480,95.51,54288.7,0.944,1.0356,9.8821,4.46,-6.76,1.017,12.974554,77.586927,116.4,1,1970.8,0x0
86490,95.28,54160.2,0.3366,1.2849,9.8419,4.53,-6.66,1.012,12.97455,77.586935,117.7,1,1971.1,0x0
86500,95.29,54165.1,1.8718,1.4272,9.825,4.59,-6.73,1.03,12.974546,77.586942,121.8,1,1971.4,0x0
86510,95.26,54145.7,0.8047,0.8729,9.779,4.6,-6.71,1.004,12.974541,77.58695,123.2,1,1971.6,0x0
86520,95.24,54134.8,2.0932,1.1038,9.8421,4.66,-6.82,1.032,12.974537,77.586957,122.9,1,1971.9,0x0
86530,95.09,54051.3,1.1894,0.8656,9.7508,4.65,-6.82,1.005,12.974531,77.586964,126.9,1,1972.1,0x0
86540,94.82,53899.2,0.6835,1.3234,9.7466,4.7,-6.77,1.005,12.974526,77.586971,128.5,1,1972.4,0x0
86550,94.8,53883.9,1.3825,1.0622,9.8076,4.72,-6.79,1.015,12.974521,77.586978,129.5,1,1972.7,0x0
86560,94.76,53864.0,0.5347,1.5168,9.8993,4.82,-6.71,1.022,12.974516,77.586985,128.0,1,1972.9,0x0
86570,94.85,53911.1,1.4344,0.7585,9.6662,4.82,-6.74,0.999,12.97451,77.586991,132.3,1,1973.2,0x0
86580,94.98,53986.2,1.2432,1.023,9.8938,4.84,-6.74,1.022,12.974504,77.586997,132.4,1,1973.5,0x0
86590,94.76,53860.1,1.6145,1.0429,9.7904,4.87,-6.79,1.017,12.974499,77.587004,127.8,1,1973.7,0x0
86600,94.77,53869.4,1.4756,1.4644,9.7345,4.94,-6.82,1.015,12.974494,77.587011,126.4,1,1974.0,0x0
86610,94.62,53780.5,1.1161,1.3878,9.6818,5.01,-6.81,1.003,12.974489,77.587018,126.1,1,1974.3,0x0
86620,94.69,53822.0,1.278,0.994,9.7721,5.02,-6.84,1.01,12.974484,77.587026,124.9,1,1974.5,0x0
86630,94.77,53866.2,1.2004,1.465,9.9036,5.09,-6.85,1.028,12.974479,77.587033,125.3,1,1974.8,0x0
86640,94.64,53794.1,1.7664,1.6494,9.968,5.18,-6.91,1.046,12.974474,77.58704,125.3,1,1975.0,0x0
86650,94.7,53827.8,1.8134,0.8791,9.7917,5.19,-6.99,1.019,12.974469,77.587047,124.9,1,1975.3,0x0
86660,94.57,53751.8,1.0322,1.2223,9.7965,5.25,-6.97,1.012,12.974464,77.587054,127.5,1,1975.6,0x0
86670,94.44,53680.5,1.1555,1.4143,9.7604,5.3,-6.97,1.012,12.974459,77.587061,130.0,1,1975.8,0x0
86680,94.36,53636.3,2.3272,1.7425,9.5146,5.39,-7.11,1.014,12.974453,77.587067,127.9,1,1976.1,0x0
86690,94.37,53641.8,1.744,0.7434,9.8027,5.37,-7.17,1.018,12.974449,77.587075,124.6,1,1976.4,0x0
86700,94.41,53664.9,1.662,0.9294,9.684,5.36,-7.24,1.006,12.974444,77.587082,124.7,1,1976.6,0x0
86710,94.25,53574.0,1.1496,0.8413,9.8537,5.35,-7.22,1.015,12.974439,77.587089,122.0,1,1976.9,0x0
86720,94.4,53657.5,1.1642,0.6387,9.7894,5.32,-7.2,1.007,12.974435,77.587097,120.8,1,1977.1,0x0
86730,94.23,53558.9,0.933,0.8216,9.9009,5.3,-7.18,1.017,12.97443,77.587104,121.7,1,1977.4,0x0
86740,93.94,53394.4,0.9696,1.1526,9.8374,5.34,-7.14,1.014,12.974426,77.587111,123.2,1,1977.7,0x0
86750,93.93,53390.2,2.0025,0.8569,9.781,5.32,-7.23,1.021,12.974421,77.587118,123.1,1,1977.9,0x0
86760,93.92,53387.2,1.3875,1.4623,9.8466,5.39,-7.25,1.025,12.974417,77.587126,122.4,1,1978.2,0x0
86770,93.89,53370.4,1.589,1.0535,9.8778,5.41,-7.29,1.025,12.974412,77.587133,125.1,1,1978.4,0x0
86780,93.97,53411.6,1.9566,1.6781,9.9403,5.5,-7.37,1.047,12.974407,77.58714,124.9,1,1978.7,0x0
86790,93.9,53376.1,2.1836,0.7059,9.7377,5.46,-7.47,1.02,12.974402,77.587147,122.3,1,1979.0,0x0
86800,93.79,53311.5,1.6797,0.9149,9.7649,5.44,-7.52,1.014,12.974398,77.587155,122.1,1,1979.2,0x0
86810,93.72,53272.6,2.2767,1.3742,9.7605,5.49,-7.62,1.031,12.974394,77.587162,119.8,1,1979.5,0x0
86820,93.66,53235.8,1.4695,1.7583,9.9176,5.57,-7.62,1.038,12.97439,77.58717,117.2,1,1979.8,0x0
86830,93.63,53222.2,1.5355,1.6897,9.9603,5.64,-7.66,1.042,12.974386,77.587177,118.2,1,1980.0,0x0
86840,93.66,53238.0,1.7386,1.3142,9.8265,5.69,-7.71,1.026,12.974382,77.587185,117.3,1,1980.3,0x0
86850,93.66,53235.0,1.1007,1.7135,9.6908,5.77,-7.67,1.009,12.974379,77.587193,112.2,1,1980.5,0x0
86860,93.68,53247.7,1.1992,1.1451,9.676,5.81,-7.66,1.001,12.974376,77.587201,112.9,1,1980.8,0x0
86870,93.63,53219.0,1.7342,1.3051,9.9496,5.85,-7.71,1.038,12.974372,77.587209,112.9,1,1981.1,0x0
86880,93.55,53172.9,1.4242,0.9937,9.7659,5.86,-7.73,1.011,12.974369,77.587217,113.1,1,1981.3,0x0
86890,93.49,53138.6,1.3616,1.4219,9.8368,5.91,-7.72,1.023,12.974365,77.587225,115.8,1,1981.6,0x0
86900,93.58,53190.6,1.3209,1.0283,9.8707,5.92,-7.72,1.021,12.974362,77.587233,112.7,1,1981.8,0x0
86910,93.56,53180.3,1.5182,0.9883,9.8761,5.92,-7.75,1.024,12.974359,77.587241,112.1,1,1982.1,0x0
86920,93.61,53208.9,1.7248,1.0695,9.7041,5.91,-7.8,1.011,12.974356,77.587249,110.1,1,1982.4,0x0
86930,93.52,53155.0,1.2577,1.0289,9.7644,5.92,-7.79,1.009,12.974353,77.587257,111.1,1,1982.6,0x0
86940,93.58,53192.0,0.9814,1.4082,9.8296,5.94,-7.74,1.017,12.97435,77.587265,111.1,1,1982.9,0x0
86950,93.52,53159.3,1.7057,1.4673,9.741,5.98,-7.78,1.019,12.974347,77.587273,111.7,1,1983.1,0x0
86960,93.5,53146.5,1.2611,1.5531,9.7813,6.04,-7.78,1.018,12.974344,77.587281,113.0,1,1983.4,0x0
86970,93.37,53070.8,1.5286,1.4625,9.6801,6.1,-7.83,1.01,12.97434,77.587289,115.1,1,1983.6,0x0
86980,93.63,53222.6,2.2524,1.1449,9.8286,6.11,-7.93,1.034,12.974336,77.587296,116.5,1,1983.9,0x0
86990,93.67,53245.7,1.8629,1.198,9.8474,6.12,-7.98,1.029,12.974333,77.587304,116.0,1,1984.2,0x0
87000,93.51,53152.1,2.3492,1.6778,9.7947,6.19,-8.1,1.041,12.974329,77.587312,114.5,1,1984.4,0x0
87010,93.27,53014.0,2.0044,0.969,9.8919,6.19,-8.16,1.034,12.974326,77.58732,115.7,1,1984.7,0x0
87020,93.19,52968.9,1.8615,0.9517,9.7655,6.16,-8.21,1.018,12.974322,77.587327,114.3,1,1984.9,0x0
87030,93.0,52864.0,1.9729,1.1038,9.7523,6.17,-8.26,1.02,12.974319,77.587335,115.7,1,1985.2,0x0
87040,92.93,52822.9,2.001,1.3778,10.0314,6.21,-8.32,1.052,12.974315,77.587343,115.5,1,1985.5,0x0
87050,92.93,52821.3,1.2766,1.5153,9.8863,6.27,-8.3,1.028,12.974312,77.587351,114.1,1,1985.7,0x0
87060,92.78,52736.1,2.0227,1.5611,9.8621,6.32,-8.38,1.039,12.974309,77.587359,111.1,1,1986.0,0x0
87070,92.64,52655.2,2.0301,1.2261,9.6187,6.35,-8.44,1.01,12.974305,77.587367,112.5,1,1986.2,0x0
87080,92.68,52677.5,2.3387,1.3822,9.8353,6.4,-8.54,1.04,12.974302,77.587374,113.4,1,1986.5,0x0
87090,92.72,52704.8,2.7401,1.0835,9.8368,6.39,-8.68,1.047,12.974299,77.587382,113.4,1,1986.8,0x0
87100,92.81,52753.0,1.9339,1.079,9.8589,6.39,-8.72,1.03,12.974295,77.58739,113.5,1,1987.0,0x0
87110,92.7,52694.0,1.2771,1.4712,9.8911,6.42,-8.7,1.028,12.974292,77.587398,113.0,1,1987.3,0x0
87120,92.57,52616.3,2.0031,1.1727,9.935,6.43,-8.77,1.04,12.974289,77.587406,111.1,1,1987.5,0x0
87130,92.48,52569.1,1.2429,1.481,9.7332,6.46,-8.74,1.012,12.974286,77.587414,112.4,1,1987.8,0x0
87140,92.34,52487.9,1.8534,1.8167,9.7077,6.54,-8.78,1.024,12.974283,77.587422,111.4,1,1988.0,0x0
87150,92.43,52540.5,0.8484,1.4538,9.8378,6.59,-8.7,1.017,12.97428,77.58743,112.1,1,1988.3,0x0
87160,92.3,52463.5,1.9438,1.2478,9.7357,6.6,-8.75,1.02,12.974277,77.587438,111.4,1,1988.6,0x0
87170,92.28,52450.4,1.8092,1.758,9.9105,6.67,-8.8,1.042,12.974274,77.587445,112.1,1,1988.8,0x0
87180,92.39,52517.9,1.8233,1.5707,9.7613,6.71,-8.82,1.025,12.974271,77.587453,111.9,1,1989.1,0x0
87190,92.31,52471.0,2.5922,1.5653,9.9192,6.76,-8.92,1.057,12.974268,77.587461,109.4,1,1989.3,0x0
87200,92.22,52420.4,1.4073,1.1522,9.7892,6.77,-8.91,1.015,12.974265,77.587469,108.4,1,1989.6,0x0
87210,92.29,52456.4,1.6631,1.2833,9.8179,6.78,-8.93,1.023,12.974263,77.587477,109.3,1,1989.8,0x0
87220,92.02,52307.5,2.9058,1.2002,9.8521,6.77,-9.08,1.054,12.97426,77.587485,109.9,1,1990.1,0x0
87230,91.79,52176.6,2.2826,1.5025,9.9503,6.83,-9.16,1.052,12.974257,77.587493,112.6,1,1990.3,0x0
87240,91.49,52003.0,1.7378,1.7042,9.7025,6.89,-9.19,1.02,12.974254,77.587501,110.6,1,1990.6,0x0
87250,91.47,51991.8,1.2186,1.0622,9.8382,6.88,-9.15,1.016,12.974251,77.587509,111.8,1,1990.9,0x0
